media_name,title,content
MHN스포츠,"리버풀 왜 이러나! FA컵, 챔스에 이어 카라바오컵까지...뉴캐슬에 패하... ", 잉글랜드 프리미어리그(EPL) 뉴캐슬 유나이티드가 선두 리버풀을 꺾고 카라바오컵 우승컵을 들어올렸다. 뉴캐슬이 자국 메이저 대회에서 우승한 것은 1955년 FA컵 이후 70년 만이다. 동시에 구단 창단 사상 첫 카라바오컵 우승을 차지했다. 뉴캐슬은 17일 오전(이하 한국시간) 영국 런던 웸블리 스타디움에서 열린...  
스포츠조선,"""여기가 어디라고, 당장 꺼져"" '캡틴' SON도 먼발치에 있는데 '간 큰' 10... ", 토트넘은 16일(이하 한국시각) 영국 런던의 크라번 코티지에서 열린 풀럼과의 2024~2025시즌 잉글랜드 프리미어리그(EPL) 29라운드에서 0대2로 패했다. 엔제 포스테코글루 토트넘 감독은 AZ 알크마르와의 유로파리그 16강 2차전 후 사흘 만에 벌이는 경기라 로테이션을 가동했다. 손흥민이 벤치에서 출발했다....  
뉴데일리,"토트넘, 풀럼에 0대 2 완패 … '조커' 손흥민은 ""돌파구 못 찾아"" 혹평 ... ", 뉴데일리 성재용 기자 = 2경기 연속 후반 45분만을 소화한 잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼 FC의 손흥민이 풀럼 FC전에서 평점 5점 등으로 혹평을 받았다. 토트넘은 16일(한국시각) 영국 런던 크라벤 코티지에서 열린 풀럼과의 2024-2025 EPL 29라운드 원정경기에서 0대 2로 졌다. 28라운드 AFC...  
싱글리스트,"윤도영, 브라이턴 이적 임박?…""4년 계약 앞두고 있어"" "," K리그1 대전하나시티즌의 18세 공격수 윤도영이 곧 잉글랜드 프리미어리그(EPL)의 브라이턴 앤드 호브 앨비언 유니폼을 입을 전망이다. 윤도영의 이적 사정에 정통한 관계자는 17일 ""윤도영의 브라이턴 이적이 임박했다""고 전했다고 연합뉴스가 보도했다. 사진=대전하나시티즌 현재 영국에 있는 윤도영은...  "
마이데일리,"'교체 출전 손흥민, 돌파구 찾지 못했다'…토트넘 풀럼에 완패 ""용납할... ", 토트넘이 풀럼에 완패를 당하며 프리미어리그에서 최근 부진을 이어갔다. 토트넘은 17일(한국시간) 영국 런던 크레이븐코티지에서 열린 2024-25시즌 프리미어리그 29라운드에서 풀럼에 0-2로 졌다. 토트넘은 최근 프리미어리그 3경기 연속 무승과 함께 10승4무15패(승점 34점)의 성적으로 리그 13위를 기록하게...  
스포츠동아,‘서트넘 모드’ 또 손흥민 교체 투입→유로파리그 올인 , 잉글리시 프리미어리그 토트넘 홋스퍼가 최근 일관된 모습을 보이고 있다. 토트넘이 리그 경기에 주장 손흥민을 또 교체 투입했다. 토트넘은 지난 16일(이하 한국시각) 영국 런던에 위치한 크레이븐 커티지에서 풀럼과 2024-25시즌 프리미어리그 29라운드 원정경기를 가졌다. 이날 토트넘은 무기력한 경기를...  
뉴시스,"'손흥민 교체 출전' 토트넘, 풀럼 원정 완패…리그 14위 추락 ", 축구 국가대표 주장 손흥민이 교체 출전한 잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼가 풀럼 원정에서 영패를 당했다. 토트넘은 16일 오후 10시30분(한국 시간) 영국 런던의 크레이븐 코티지에서 열린 풀럼과의 2024~2025시즌 EPL 29라운드 원정 경기에서 0-2로 졌다. 패배한 토트넘(승점 34·10승 4무...  
스포츠조선,손흥민 침묵케한 세세뇽의 '원더골'…토트넘 리그 '제대로 버렸다' ," 토트넘은 16일(한국시간) 영국 런던 크레이븐 커티지에서 열린 풀럼과의 2024~2025시즌 잉글랜드 프리미어리그(EPL) 29라운드 원정 경기에서 0대2로 졌다. 유럽축구연맹(UEFA) 챔피언스리그 경기를 치른 뒤 이틀만에 일정이었기 때문에 토트넘은 주전조를 선발에서 제외했다. 손흥민과 제임스 매디슨, 윌손 오도베르...  "
스포티비뉴스,"[속보] '비피셜' 英 BBC 한숨 ""손흥민 풀럼전 기대 이하→토트넘 투지 부... "," 영국 공영방송 'BBC'는 17일(한국시간) ""토트넘이 유로파리그 8강에서 홈에서 경기를 뒤집으며 8강에 진출했지만, 프리미어리그 풀럼전에서는 그렇지 못했다. 투지가 부족했고 에너지와 독창성이 부족했다""라고 지적했다. 이어 ""포스테코글루 감독은 본머스전에 동점골을 넣었던 손흥민을 하프타임에 교체...  "
스포츠서울,"오일 머니의 힘, 사우디 인수 4년 만의 우승 타이틀 획득…EPL 빅6 체제에... "," 뉴캐슬이 17일 카라바오컵 우승을 차지한 후 기뻐하는 관중의 모습.EPA연합뉴스 AP연합뉴스 잉글랜드 프리미어리그의 새 강자, 뉴캐슬 유나이티드가 트로피를 손에 넣으며 ‘빅클럽’을 향해 전진하고 있다. 뉴캐슬은 17일(한국시간) 잉글랜드 런던의 웸블리 스타디움에서 열린 리버풀과의 2024~2025...  "
연합뉴스,"18세 공격수 윤도영, 프리미어리거 된다…""브라이턴 이적 임박"" "," 프로축구 K리그1 대전하나시티즌의 18세 공격수 윤도영이 곧 잉글랜드 프리미어리그(EPL)의 브라이턴 앤드 호브 앨비언 유니폼을 입을 전망이다. 윤도영의 이적 사정에 정통한 관계자는 17일 연합뉴스에 ""윤도영의 브라이턴 이적이 임박했다""고 전했다. 현재 영국에 있는 윤도영은 메디컬 테스트, 사인...  "
스포츠조선,"터졌다! 진정한 '탈맨유 효과' 주인공...탈출 후 '근육 괴물' 각성→""EPL... "," 콜 팔머를 제외한 22세 이하 잉글랜드 프리미어리그(EPL) 선수 중 가장 높은 기록이다'라며 엘랑가의 기록에 주목했다. 엘랑가는 지난 2023~2024시즌을 앞두고 맨유를 떠나 노팅엄 포레스트로 이적했다. 올레 군나르 솔샤르 감독 시절 맨유 1군에 데뷔하며 큰 기대를 받았던 엘랑가지만, 에릭 텐하흐 감독이...  "
포포투,'4경기' 만에 맨유 '소년 가장' 등극...'완벽한 수준의 선수다!' ," 맨체스터 유나이티드는 17일 오전 4시(한국시간) 영국 레스터에 위치한 킹 파워 스타디움에서 열린 2024-25시즌 프리미어리그(PL) 29라운드에서 레스터에 3-0으로 승리했다. 이날 승리로 맨유는 리그 무패 기록을 4경기로 늘렸다. 간만에 편안한 경기력으로 승리를 거머쥔 맨유다. 전반 29분, 역습 상황에서...  "
뉴시스,"""손흥민, 교체 투입 후 돌파구 못 찾아""…풀럼전 평점 5점 ", 잉글랜드 프로축구 프리미어리그(EPL) 토트넘 홋스퍼의 손흥민이 풀럼전 영패 후 아쉬웠다는 평가를 받았다. 손흥민은 지난 16일 오후 10시30분(한국 시간) 영국 런던의 크레이븐 코티지에서 열린 풀럼과의 2024~2025시즌 EPL 29라운드 원정 경기에서 후반전 교체 투입된 뒤 침묵에 그치며 0-2 패배를 지켜봤다....  
뉴시스,"뉴캐슬, 리버풀 꺾고 구단 사상 첫 잉글랜드 카라바오컵 우승 ", 잉글랜드 프로축구 프리미어리그(EPL) 뉴캐슬 유나이티드가 구단 사상 첫 잉글랜드 카라바오컵(리그컵) 우승을 차지했다. 뉴캐슬은 17일(한국 시간) 영국 런던의 웸블리 스타디움에서 열린 리버풀(EPL)과의 2024~2025시즌 카라바오컵 결승전에서 2-1 승리를 거뒀다. 뉴캐슬은 전반 45분에 나온 댄 번의...  
이데일리,"손흥민, 후반 교체 출전…토트넘은 풀럼전 완패 "," 잉글랜드 프로축구 프리미어리그(EPL) 토트넘이 풀럼에 완패를 당했다. 손흥민은 후반 교체 투입돼 45분간 활약했지만, 공격 포인트를 올리지는 못했다. 손흥민(사진=AFPBBNews) 토트넘은 17일(한국시간) 잉글랜드 런던 크레이븐 커티지에서 열린 2024~25시즌 EPL 29라운드 원정 경기에서 풀럼에 0-2로 졌다....  "
인터풋볼,"손흥민 교체 투입하더니 풀럼에 0-2 완패...평점 5점 ""돌파구 못 찾았다... ", 토트넘 훗스퍼는 16일 오후 10시 30분(한국시간) 영국 런던에 위치한 크레이븐 코티지에서 열린 2024-25시즌 프리미어리그 29라운드에서 풀럼에 0-2로 졌다. 이로써 토트넘은 리그 3경기 무승을 기록하게 됐다. 손흥민은 벤치에서 시작했다. 주중 열린 AZ 알크마르와의 유럽축구연맹(UEFA) 유로파리그(UEL) 16강...  
뉴스핌,"18세 공격수 윤도영, 프리미어리그 브라이턴 이적 임박 "," 18세 공격수 윤도영(대전하나시티즌)의 잉글랜드 프리미어리그(EPL)의 브라이턴 이적이 임박했다. 유럽 이적시장 전문가 파브리치오 로바노는 17일(한국시간) SNS를 통해 ""브라이턴이 윤도영 영입 계약을 완료했다. 계약 기간은 4년이다""라면서 ""윤도영은 메디컬 테스트를 위해 영국으로 떠났다. 이적 직후...  "
중앙일보,"'공항 포착' 18세 윤도영, EPL 브라이턴 이적 임박 ", ‘원더 키드’로 불리는 윤도영(18·대전하나시티즌)의 잉글랜드 프리미어리그 브라이턴 앤 호브 알비온행이 임박했다. 유럽 이적시장 전문가 파브리치오 로마노는 17일 소셜미디어에 “18세 윙어 윤도영이 메디컬테스트를 위해 영국으로 이동했고 브라이턴과 4년 계약을 체결한다”며 “다음 시즌 유럽에서...  
스포티비뉴스,"'고개숙인 살라와 판 데이크' UCL 광탈+리그컵 허무한 준우승 리버풀, 뉴... "," 챔피언십에서 2016-17 시즌 우승으로 프리미어리그 승격 경험이 있다. 리그컵은 2022-23 시즌 결승에 올랐었지만, 맨체스터 유나이티드에 0-2로 패하며 준우승했다. 카세미루와 마커스 래시포드(애스턴 빌라)에게 실점하며 우승 목전에서 무너졌다. 이번이 역사적인 첫 우승이다. 특히 사우디아라비아...  "
MHN스포츠,"리버풀 왜 이러나! FA컵, 챔스에 이어 카라바오컵까지...뉴캐슬에 패하... ", 잉글랜드 프리미어리그(EPL) 뉴캐슬 유나이티드가 선두 리버풀을 꺾고 카라바오컵 우승컵을 들어올렸다. 뉴캐슬이 자국 메이저 대회에서 우승한 것은 1955년 FA컵 이후 70년 만이다. 동시에 구단 창단 사상 첫 카라바오컵 우승을 차지했다. 뉴캐슬은 17일 오전(이하 한국시간) 영국 런던 웸블리 스타디움에서 열린...  
스포츠조선,"""여기가 어디라고, 당장 꺼져"" '캡틴' SON도 먼발치에 있는데 '간 큰' 10... ", 토트넘은 16일(이하 한국시각) 영국 런던의 크라번 코티지에서 열린 풀럼과의 2024~2025시즌 잉글랜드 프리미어리그(EPL) 29라운드에서 0대2로 패했다. 엔제 포스테코글루 토트넘 감독은 AZ 알크마르와의 유로파리그 16강 2차전 후 사흘 만에 벌이는 경기라 로테이션을 가동했다. 손흥민이 벤치에서 출발했다....  
스포츠조선,"'67시간만의 경기? 죽으라는거야? 살인일정에 뿔난 안첼로티 ""72시간 휴... ", 레알 마드리드는 16일(한국시각) 스페인 마드리드에 있는 산티아고 베르나베우에서 열린 비야레알과의 2024~2025시즌 스페인 프리메라리가 28라운드에서 2대1로 승리했다. 이날 승리로 레알 마드리드는 승점 60 고지를 밟으며 선두로 뛰어올랐다. 경기 후 선수들이 필드 위로 쓰러져 가뿐 숨을 몰아 쉬었다....  
마이데일리,레반도프스키→야말이 만든 뒤집기 쇼! 92분+98분 연속 극장골로 대역전... , 스페인 프리메라리가(라리가)의 FC 바르셀로나가 아틀레티코 마드리드와 빅뱅을 역전승으로 장식했다. 대역전드라마를 쓰며 라리가 선두를 지켰다. 바르셀로나는 17일(이하 한국 시각) 스페인 마드리드의 리야드 에어 메트로폴리타노에서 펼쳐진 2024-2025 라리가 28라운드 원정 경기에서 4-2로 이겼다. 후반...  
엑스포츠뉴스,"""73일 22경기 1만7000km! 레알 마드리드 죽으라는 거냐""…안첼로티-쿠르... ", 레알은 16일(한국시간) 스페인 마드리드에 있는 산티아고 베르나베우에서 열린 2024-2025시즌 프리메라리가 28라운드 비야레알과 맞대결에서 2-1로 승리했다. 레알은 이번 경기 결과로 리그 28경기 18승 6무 4패 승점 60점으로 1위를 기록했다. 비야레알은 27경기 12승 8무 7패 승점 44점으로 5위에 이름을 올렸다....  
엑스포츠뉴스,"핵충격! 레알 마드리드 폭탄 선언…""앞으로 모든 경기 안 뛴다"" 음바페... ", 안첼로티 감독이 지휘하는 레알은 16일(한국시간) 스페인 마드리드에 있는 산티아고 베르나베우에서 열린 2024-2025시즌 프리메라리가 28라운드 비야레알과 맞대결에서 2-1로 승리했다. 레알은 이번 경기 결과로 리그 28경기 18승 6무 4패 승점60으로 1위를 기록했다. 비야레알은 27경기 12승 8무 7패 승점 44를 찍어...  
마이데일리,"미쳤다! 맨체스터 유나이티드, '발롱도르 유력 후보' 충격 영입 준비...... ", 프리메라리가 첫 시즌에 36경기에 나서며 7골게 그쳤고 지난 시즌도 주전 경쟁에서 밀렸다. 결국 바르셀로나는 하피냐를 매각 명단에 올리며 방출을 결심했다. 하지만 새롭게 바르셀로나의 지휘봉을 잡은 한지 플릭 감독은 하피냐의 잔류를 결정했고 이는 신의 한 수가 됐다. 하피냐는 프리미어리그에서...  
스포티비뉴스,"'PSG 굿바이' 이강인…""EPL 이적 추진"" HERE WE GO급 최상급 공신력 '확인... "," 이강인의 이적 가능성은 프리미어리그 뿐만 아니라 스페인 프리메라리가, 이탈리아 세리에A 등 다양한 리그에서도 거론되고 있다. 최근 바르셀로나가 이강인을 주목하고 있다는 소식이 전해졌으며, 이탈리아 세리에A의 나폴리까지 이강인 영입을 고려하고 있다는 루머가 돌고 있다. 스페인의 '문도 데포르티보...  "
마이데일리,"리버풀 '역대급 충격 영입' 결단했다, '1880억' 미친 이적료 책정...EPL 복... ", 스페인 프리메라리가 27경기 10골 2도움을 포함해 시즌 전체 43경기 22골 5도움으로 팀의 공격을 이끌고 있다. 이런 상황에서 한 시즌 만에 프리미어리그 복귀 가능성이 전해졌다. 리버풀이 알바레스 영입에 관심을 보이면서 거취가 뜨거워졌다. 리버풀은 올시즌을 끝으로 모하메드 살라와의 이별이...  
스포츠조선,"""있을 수 없는 일"" 이기고도 뿔났다…레알 마드리드, 라리가 일정에 불... "," 레알 마드리드는 16일(한국시각) 안방 산티아고 베르나베우에서 가진 비야레알과의 2024~2025 프리메라리가에서 2대1로 이겼다. 이날 승리로 레알 마드리드는 승점 60, 골득실 +32로 FC바르셀로나(승점 57, 골득실 +46)를 제치고 리그 선두로 올라섰다. 하지만 안첼로티 감독은 승리에도 언짢은 기색을 숨기지...  "
스포츠조선,"맨시티 떠나 초대박! 리버풀이 부른다, 무려 '1억 파운드' 입찰 준비 '슬... "," 올 시즌 스페인 프리메라리가 27경기에서 10골을 넣었다. 유럽챔피언스리그(UCL) 10경기에서도 7골을 기록했다. 팀토크는 '알바레즈는 지난 여름 9500만 유로에 아틀레티코 마드리드의 유니폼을 입었다. 그는 한 시즌 만에 EPL 무대로 돌아올 수 있다. 다만, 알바레즈 영입을 위해선 1억 파운드를 초과하는 제안이...  "
